row_id,source_id,is_synthetic,parent_original_index,generation_method
r_005195,original_752,True,752,source_bound_local_gaussian_noise
r_005196,original_735,True,735,source_bound_local_gaussian_noise
r_005197,original_385,True,385,source_bound_local_gaussian_noise
r_005198,original_299,True,299,source_bound_local_gaussian_noise
r_005199,original_426,True,426,source_bound_local_gaussian_noise
r_005200,original_285,True,285,source_bound_local_gaussian_noise
r_005201,original_228,True,228,source_bound_local_gaussian_noise
r_005202,original_470,True,470,source_bound_local_gaussian_noise
r_005203,original_65,True,65,source_bound_local_gaussian_noise
r_005204,original_519,True,519,source_bound_local_gaussian_noise
r_005205,original_21,True,21,source_bound_local_gaussian_noise
r_005206,original_578,True,578,source_bound_local_gaussian_noise
r_005207,original_133,True,133,source_bound_local_gaussian_noise
r_005208,original_559,True,559,source_bound_local_gaussian_noise
r_005209,original_281,True,281,source_bound_local_gaussian_noise
r_005210,original_272,True,272,source_bound_local_gaussian_noise
r_005211,original_412,True,412,source_bound_local_gaussian_noise
r_005212,original_222,True,222,source_bound_local_gaussian_noise
r_005213,original_475,True,475,source_bound_local_gaussian_noise
r_005214,original_730,True,730,source_bound_bootstrap_noise
r_005215,original_61,True,61,source_bound_bootstrap_noise
r_005216,original_666,True,666,source_bound_bootstrap_noise
r_005217,original_759,True,759,source_bound_bootstrap_noise
r_005218,original_216,True,216,source_bound_bootstrap_noise
r_005219,original_221,True,221,source_bound_bootstrap_noise
r_005220,original_708,True,708,source_bound_bootstrap_noise
r_005221,original_100,True,100,source_bound_bootstrap_noise
r_005222,original_397,True,397,source_bound_bootstrap_noise
r_005223,original_414,True,414,source_bound_bootstrap_noise
r_005224,original_691,True,691,source_bound_bootstrap_noise
r_005225,original_663,True,663,source_bound_bootstrap_noise
r_005226,original_31,True,31,source_bound_bootstrap_noise
r_005227,original_539,True,539,source_bound_bootstrap_noise
r_005228,original_303,True,303,source_bound_bootstrap_noise
r_005229,original_510,True,510,source_bound_bootstrap_noise
r_005230,original_661,True,661,source_bound_bootstrap_noise
r_005231,original_179,True,179,source_bound_bootstrap_noise
r_005232,original_753,True,753,source_bound_bootstrap_noise
r_005233,original_586,True,586,source_bound_bootstrap_noise
r_005234,original_2,True,2,source_bound_bootstrap_noise
r_005235,original_193,True,193,source_bound_bootstrap_noise
r_005236,original_291,True,291,source_bound_bootstrap_noise
r_005237,original_691,True,691,source_bound_bootstrap_noise
r_005238,original_312,True,312,source_bound_bootstrap_noise
r_005239,original_375,True,375,source_bound_bootstrap_noise
r_005240,original_143,True,143,source_bound_bootstrap_noise
r_005241,original_110,True,110,source_bound_bootstrap_noise
r_005242,original_301,True,301,source_bound_bootstrap_noise
r_005243,original_227,True,227,source_bound_bootstrap_noise
r_005244,original_681,True,681,source_bound_bootstrap_noise
r_005245,original_37,True,37,source_bound_bootstrap_noise
r_005246,original_291,True,291,source_bound_bootstrap_noise
r_005247,original_360,True,360,source_bound_bootstrap_noise
r_005248,original_207,True,207,source_bound_bootstrap_noise
r_005249,original_663,True,663,source_bound_bootstrap_noise
r_005250,original_16,True,16,source_bound_bootstrap_noise
r_005251,original_259,True,259,source_bound_bootstrap_noise
r_005252,original_22,True,22,source_bound_bootstrap_noise
r_005253,original_39,True,39,source_bound_bootstrap_noise
r_005254,original_192,True,192,source_bound_bootstrap_noise
r_005255,original_642,True,642,source_bound_bootstrap_noise
r_005256,original_48,True,48,source_bound_bootstrap_noise
r_005257,original_662,True,662,source_bound_bootstrap_noise
r_005258,original_93,True,93,source_bound_bootstrap_noise
r_005259,original_337,True,337,source_bound_bootstrap_noise
r_005260,original_19,True,19,source_bound_bootstrap_noise
r_005261,original_72,True,72,source_bound_bootstrap_noise
r_005262,original_590,True,590,source_bound_bootstrap_noise
r_005263,original_220,True,220,source_bound_bootstrap_noise
r_005264,original_132,True,132,source_bound_bootstrap_noise
r_005265,original_448,True,448,source_bound_bootstrap_noise
r_005266,original_53,True,53,source_bound_bootstrap_noise
r_005267,original_659,True,659,source_bound_bootstrap_noise
r_005268,original_541,True,541,source_bound_bootstrap_noise
r_005269,original_132,True,132,source_bound_bootstrap_noise
r_005270,original_611,True,611,source_bound_bootstrap_noise
r_005271,original_757,True,757,source_bound_bootstrap_noise
r_005272,original_11,True,11,source_bound_bootstrap_noise
r_005273,original_312,True,312,source_bound_bootstrap_noise
r_005274,original_386,True,386,source_bound_bootstrap_noise
r_005275,original_15,True,15,source_bound_bootstrap_noise
r_005276,original_14,True,14,source_bound_bootstrap_noise
r_005277,original_349,True,349,source_bound_bootstrap_noise
r_005278,original_189,True,189,source_bound_bootstrap_noise
r_005279,original_638,True,638,source_bound_bootstrap_noise
r_005280,original_132,True,132,source_bound_bootstrap_noise
r_005281,original_569,True,569,source_bound_bootstrap_noise
r_005282,original_214,True,214,source_bound_bootstrap_noise
r_005283,original_702,True,702,source_bound_bootstrap_noise
r_005284,original_360,True,360,source_bound_bootstrap_noise
r_005285,original_39,True,39,source_bound_bootstrap_noise
r_005286,original_165,True,165,source_bound_bootstrap_noise
r_005287,original_242,True,242,source_bound_bootstrap_noise
r_005288,original_128,True,128,source_bound_bootstrap_noise
r_005289,original_523,True,523,source_bound_bootstrap_noise
r_005290,original_755,True,755,source_bound_bootstrap_noise
r_005291,original_577,True,577,source_bound_bootstrap_noise
r_005292,original_498,True,498,source_bound_bootstrap_noise
r_005293,original_312,True,312,source_bound_bootstrap_noise
r_005294,original_388,True,388,source_bound_bootstrap_noise
r_005295,original_114,True,114,source_bound_bootstrap_noise
r_005296,original_177,True,177,source_bound_bootstrap_noise
r_005297,original_61,True,61,source_bound_bootstrap_noise
r_005298,original_662,True,662,source_bound_bootstrap_noise
r_005299,original_152,True,152,source_bound_bootstrap_noise
r_005300,original_284,True,284,source_bound_bootstrap_noise
r_005301,original_349,True,349,source_bound_bootstrap_noise
r_005302,original_296,True,296,source_bound_bootstrap_noise
r_005303,original_45,True,45,source_bound_bootstrap_noise
r_005304,original_586,True,586,source_bound_bootstrap_noise
r_005305,original_493,True,493,source_bound_bootstrap_noise
r_005306,original_56,True,56,source_bound_bootstrap_noise
r_005307,original_468,True,468,source_bound_bootstrap_noise
r_005308,original_291,True,291,source_bound_bootstrap_noise
r_005309,original_444,True,444,source_bound_bootstrap_noise
r_005310,original_664,True,664,source_bound_bootstrap_noise
r_005311,original_193,True,193,source_bound_bootstrap_noise
r_005312,original_612,True,612,source_bound_bootstrap_noise
r_005313,original_655,True,655,source_bound_bootstrap_noise
r_005314,original_303,True,303,source_bound_bootstrap_noise
r_005315,original_218,True,218,source_bound_bootstrap_noise
r_005316,original_400,True,400,source_bound_bootstrap_noise
r_005317,original_542,True,542,source_bound_bootstrap_noise
r_005318,original_155,True,155,source_bound_bootstrap_noise
r_005319,original_114,True,114,source_bound_bootstrap_noise
r_005320,original_280,True,280,source_bound_bootstrap_noise
r_005321,original_757,True,757,source_bound_bootstrap_noise
r_005322,original_731,True,731,source_bound_bootstrap_noise
r_005323,original_378,True,378,source_bound_bootstrap_noise
r_005324,original_427,True,427,source_bound_bootstrap_noise
r_005325,original_270,True,270,source_bound_bootstrap_noise
r_005326,original_404,True,404,source_bound_bootstrap_noise
r_005327,original_404,True,404,source_bound_bootstrap_noise
r_005328,original_701,True,701,source_bound_bootstrap_noise
r_005329,original_666,True,666,source_bound_bootstrap_noise
r_005330,original_498,True,498,source_bound_bootstrap_noise
r_005331,original_356,True,356,source_bound_bootstrap_noise
r_005332,original_695,True,695,source_bound_bootstrap_noise
r_005333,original_93,True,93,source_bound_bootstrap_noise
r_005334,original_192,True,192,source_bound_bootstrap_noise
r_005335,original_485,True,485,source_bound_bootstrap_noise
r_005336,original_100,True,100,source_bound_bootstrap_noise
r_005337,original_109,True,109,source_bound_bootstrap_noise
r_005338,original_646,True,646,source_bound_bootstrap_noise
r_005339,original_708,True,708,source_bound_bootstrap_noise
r_005340,original_429,True,429,source_bound_bootstrap_noise
r_005341,original_719,True,719,source_bound_bootstrap_noise
r_005342,original_236,True,236,source_bound_bootstrap_noise
r_005343,original_84,True,84,source_bound_bootstrap_noise
r_005344,original_695,True,695,source_bound_bootstrap_noise
r_005345,original_569,True,569,source_bound_bootstrap_noise
r_005346,original_9,True,9,source_bound_bootstrap_noise
r_005347,original_409,True,409,source_bound_bootstrap_noise
r_005348,original_16,True,16,source_bound_bootstrap_noise
r_005349,original_56,True,56,source_bound_bootstrap_noise
r_005350,original_165,True,165,source_bound_bootstrap_noise
r_005351,original_696,True,696,source_bound_bootstrap_noise
r_005352,original_301,True,301,source_bound_bootstrap_noise
r_005353,original_179,True,179,source_bound_bootstrap_noise
r_005354,original_681,True,681,source_bound_bootstrap_noise
r_005355,original_266,True,266,source_bound_bootstrap_noise
r_005356,original_171,True,171,source_bound_bootstrap_noise
r_005357,original_708,True,708,source_bound_bootstrap_noise
r_005358,original_261,True,261,source_bound_bootstrap_noise
r_005359,original_14,True,14,source_bound_bootstrap_noise
r_005360,original_159,True,159,source_bound_bootstrap_noise
r_005361,original_2,True,2,source_bound_bootstrap_noise
r_005362,original_230,True,230,source_bound_bootstrap_noise
r_005363,original_84,True,84,source_bound_bootstrap_noise
r_005364,original_731,True,731,source_bound_bootstrap_noise
r_005365,original_45,True,45,source_bound_bootstrap_noise
r_005366,original_338,True,338,source_bound_bootstrap_noise
r_005367,original_326,True,326,source_bound_bootstrap_noise
r_005368,original_231,True,231,source_bound_bootstrap_noise
r_005369,original_542,True,542,source_bound_bootstrap_noise
r_005370,original_25,True,25,source_bound_bootstrap_noise
r_005371,original_192,True,192,source_bound_bootstrap_noise
r_005372,original_9,True,9,source_bound_bootstrap_noise
r_005373,original_296,True,296,source_bound_bootstrap_noise
r_005374,original_11,True,11,source_bound_bootstrap_noise
r_005375,original_523,True,523,source_bound_bootstrap_noise
r_005376,original_84,True,84,source_bound_bootstrap_noise
r_005377,original_730,True,730,source_bound_bootstrap_noise
r_005378,original_296,True,296,source_bound_bootstrap_noise
r_005379,original_663,True,663,source_bound_bootstrap_noise
r_005380,original_219,True,219,source_bound_bootstrap_noise
r_005381,original_588,True,588,source_bound_bootstrap_noise
r_005382,original_386,True,386,source_bound_bootstrap_noise
r_005383,original_696,True,696,source_bound_bootstrap_noise
r_005384,original_143,True,143,source_bound_bootstrap_noise
r_005385,original_43,True,43,source_bound_bootstrap_noise
r_005386,original_588,True,588,source_bound_bootstrap_noise
r_005387,original_388,True,388,source_bound_bootstrap_noise
r_005388,original_642,True,642,source_bound_bootstrap_noise
r_005389,original_611,True,611,source_bound_bootstrap_noise
r_005390,original_111,True,111,source_bound_bootstrap_noise
r_005391,original_588,True,588,source_bound_bootstrap_noise
r_005392,original_614,True,614,source_bound_bootstrap_noise
r_005393,original_360,True,360,source_bound_bootstrap_noise
r_005394,original_99,True,99,source_bound_bootstrap_noise
r_005395,original_114,True,114,source_bound_bootstrap_noise
r_005396,original_280,True,280,source_bound_bootstrap_noise
r_005397,original_218,True,218,source_bound_bootstrap_noise
r_005398,original_218,True,218,source_bound_bootstrap_noise
r_005399,original_308,True,308,source_bound_bootstrap_noise
r_005400,original_363,True,363,source_bound_bootstrap_noise
r_005401,original_189,True,189,source_bound_bootstrap_noise
r_005402,original_542,True,542,source_bound_bootstrap_noise
r_005403,original_588,True,588,source_bound_bootstrap_noise
r_005404,original_111,True,111,source_bound_bootstrap_noise
r_005405,original_577,True,577,source_bound_bootstrap_noise
r_005406,original_221,True,221,source_bound_bootstrap_noise
r_005407,original_165,True,165,source_bound_bootstrap_noise
r_005408,original_53,True,53,source_bound_bootstrap_noise
r_005409,original_604,True,604,source_bound_bootstrap_noise
r_005410,original_159,True,159,source_bound_bootstrap_noise
r_005411,original_66,True,66,source_bound_bootstrap_noise
r_005412,original_378,True,378,source_bound_bootstrap_noise
r_005413,original_663,True,663,source_bound_bootstrap_noise
r_005414,original_99,True,99,source_bound_bootstrap_noise
r_005415,original_218,True,218,source_bound_bootstrap_noise
r_005416,original_638,True,638,source_bound_bootstrap_noise
r_005417,original_209,True,209,source_bound_bootstrap_noise
r_005418,original_303,True,303,source_bound_bootstrap_noise
r_005419,original_683,True,683,source_bound_bootstrap_noise
r_005420,original_363,True,363,source_bound_bootstrap_noise
r_005421,original_236,True,236,source_bound_bootstrap_noise
r_005422,original_683,True,683,source_bound_bootstrap_noise
r_005423,original_306,True,306,source_bound_bootstrap_noise
r_005424,original_220,True,220,source_bound_bootstrap_noise
r_005425,original_545,True,545,source_bound_bootstrap_noise
r_005426,original_189,True,189,source_bound_bootstrap_noise
r_005427,original_175,True,175,source_bound_bootstrap_noise
r_005428,original_451,True,451,source_bound_bootstrap_noise
r_005429,original_129,True,129,source_bound_bootstrap_noise
r_005430,original_186,True,186,source_bound_bootstrap_noise
r_005431,original_693,True,693,source_bound_bootstrap_noise
r_005432,original_206,True,206,source_bound_bootstrap_noise
r_005433,original_328,True,328,source_bound_bootstrap_noise
r_005434,original_110,True,110,source_bound_bootstrap_noise
r_005435,original_37,True,37,source_bound_bootstrap_noise
r_005436,original_757,True,757,source_bound_bootstrap_noise
r_005437,original_8,True,8,source_bound_bootstrap_noise
r_005438,original_404,True,404,source_bound_bootstrap_noise
r_005439,original_188,True,188,source_bound_bootstrap_noise
r_005440,original_444,True,444,source_bound_bootstrap_noise
r_005441,original_221,True,221,source_bound_bootstrap_noise
r_005442,original_53,True,53,source_bound_bootstrap_noise
r_005443,original_9,True,9,source_bound_bootstrap_noise
r_005444,original_655,True,655,source_bound_bootstrap_noise
r_005445,original_598,True,598,source_bound_bootstrap_noise
r_005446,original_730,True,730,source_bound_bootstrap_noise
r_005447,original_702,True,702,source_bound_bootstrap_noise
r_005448,original_540,True,540,source_bound_bootstrap_noise
r_005449,original_702,True,702,source_bound_bootstrap_noise
r_005450,original_590,True,590,source_bound_bootstrap_noise
r_005451,original_448,True,448,source_bound_bootstrap_noise
r_005452,original_502,True,502,source_bound_bootstrap_noise
r_005453,original_326,True,326,source_bound_bootstrap_noise
r_005454,original_306,True,306,source_bound_bootstrap_noise
r_005455,original_16,True,16,source_bound_bootstrap_noise
r_005456,original_303,True,303,source_bound_bootstrap_noise
r_005457,original_404,True,404,source_bound_bootstrap_noise
r_005458,original_216,True,216,source_bound_bootstrap_noise
r_005459,original_308,True,308,source_bound_bootstrap_noise
r_005460,original_753,True,753,source_bound_bootstrap_noise
r_005461,original_706,True,706,source_bound_bootstrap_noise
r_005462,original_676,True,676,source_bound_bootstrap_noise
r_005463,original_326,True,326,source_bound_bootstrap_noise
r_005464,original_369,True,369,source_bound_bootstrap_noise
r_005465,original_709,True,709,source_bound_bootstrap_noise
r_005466,original_506,True,506,source_bound_bootstrap_noise
r_005467,original_706,True,706,source_bound_bootstrap_noise
r_005468,original_213,True,213,source_bound_bootstrap_noise
r_005469,original_132,True,132,source_bound_bootstrap_noise
r_005470,original_37,True,37,source_bound_bootstrap_noise
r_005471,original_715,True,715,source_bound_bootstrap_noise
r_005472,original_404,True,404,source_bound_bootstrap_noise
r_005473,original_404,True,404,source_bound_bootstrap_noise
r_005474,original_510,True,510,source_bound_bootstrap_noise
r_005475,original_218,True,218,source_bound_bootstrap_noise
r_005476,original_152,True,152,source_bound_bootstrap_noise
r_005477,original_120,True,120,source_bound_bootstrap_noise
r_005478,original_546,True,546,source_bound_bootstrap_noise
r_005479,original_283,True,283,source_bound_bootstrap_noise
r_005480,original_404,True,404,source_bound_bootstrap_noise
r_005481,original_227,True,227,source_bound_bootstrap_noise
r_005482,original_542,True,542,source_bound_bootstrap_noise
r_005483,original_23,True,23,source_bound_bootstrap_noise
r_005484,original_303,True,303,source_bound_bootstrap_noise
r_005485,original_655,True,655,source_bound_bootstrap_noise
r_005486,original_693,True,693,source_bound_bootstrap_noise
r_005487,original_569,True,569,source_bound_bootstrap_noise
r_005488,original_443,True,443,source_bound_bootstrap_noise
r_005489,original_427,True,427,source_bound_bootstrap_noise
r_005490,original_100,True,100,source_bound_bootstrap_noise
r_005491,original_195,True,195,source_bound_bootstrap_noise
r_005492,original_22,True,22,source_bound_bootstrap_noise
r_005493,original_598,True,598,source_bound_bootstrap_noise
r_005494,original_284,True,284,source_bound_bootstrap_noise
r_005495,original_227,True,227,source_bound_bootstrap_noise
r_005496,original_580,True,580,source_bound_bootstrap_noise
r_005497,original_259,True,259,source_bound_bootstrap_noise
r_005498,original_569,True,569,source_bound_bootstrap_noise
r_005499,original_397,True,397,source_bound_bootstrap_noise
r_005500,original_125,True,125,source_bound_bootstrap_noise
r_005501,original_242,True,242,source_bound_bootstrap_noise
r_005502,original_675,True,675,source_bound_bootstrap_noise
r_005503,original_715,True,715,source_bound_bootstrap_noise
r_005504,original_189,True,189,source_bound_bootstrap_noise
r_005505,original_378,True,378,source_bound_bootstrap_noise
r_005506,original_284,True,284,source_bound_bootstrap_noise
r_005507,original_8,True,8,source_bound_bootstrap_noise
r_005508,original_451,True,451,source_bound_bootstrap_noise
r_005509,original_539,True,539,source_bound_bootstrap_noise
r_005510,original_749,True,749,source_bound_bootstrap_noise
r_005511,original_15,True,15,source_bound_bootstrap_noise
r_005512,original_242,True,242,source_bound_bootstrap_noise
r_005513,original_213,True,213,source_bound_bootstrap_noise
r_005514,original_338,True,338,source_bound_bootstrap_noise
r_005515,original_458,True,458,source_bound_bootstrap_noise
r_005516,original_43,True,43,source_bound_bootstrap_noise
r_005517,original_266,True,266,source_bound_bootstrap_noise
r_005518,original_323,True,323,source_bound_bootstrap_noise
r_005519,original_31,True,31,source_bound_bootstrap_noise
r_005520,original_155,True,155,source_bound_bootstrap_noise
r_005521,original_378,True,378,source_bound_bootstrap_noise
r_005522,original_120,True,120,source_bound_bootstrap_noise
r_005523,original_26,True,26,source_bound_bootstrap_noise
r_005524,original_356,True,356,source_bound_bootstrap_noise
r_005525,original_326,True,326,source_bound_bootstrap_noise
r_005526,original_61,True,61,source_bound_bootstrap_noise
r_005527,original_569,True,569,source_bound_bootstrap_noise
r_005528,original_189,True,189,source_bound_bootstrap_noise
r_005529,original_749,True,749,source_bound_bootstrap_noise
r_005530,original_131,True,131,source_bound_bootstrap_noise
r_005531,original_179,True,179,source_bound_bootstrap_noise
r_005532,original_435,True,435,source_bound_bootstrap_noise
r_005533,original_37,True,37,source_bound_bootstrap_noise
r_005534,original_731,True,731,source_bound_bootstrap_noise
r_005535,original_569,True,569,source_bound_bootstrap_noise
r_005536,original_165,True,165,source_bound_bootstrap_noise
r_005537,original_0,True,0,source_bound_bootstrap_noise
r_005538,original_604,True,604,source_bound_bootstrap_noise
r_005539,original_754,True,754,source_bound_bootstrap_noise
r_005540,original_159,True,159,source_bound_bootstrap_noise
r_005541,original_523,True,523,source_bound_bootstrap_noise
r_005542,original_193,True,193,source_bound_bootstrap_noise
r_005543,original_448,True,448,source_bound_bootstrap_noise
r_005544,original_171,True,171,source_bound_bootstrap_noise
r_005545,original_37,True,37,source_bound_bootstrap_noise
r_005546,original_291,True,291,source_bound_bootstrap_noise
r_005547,original_719,True,719,source_bound_bootstrap_noise
r_005548,original_189,True,189,source_bound_bootstrap_noise
r_005549,original_301,True,301,source_bound_bootstrap_noise
r_005550,original_598,True,598,source_bound_bootstrap_noise
r_005551,original_120,True,120,source_bound_bootstrap_noise
r_005552,original_485,True,485,source_bound_bootstrap_noise
r_005553,original_72,True,72,source_bound_bootstrap_noise
r_005554,original_414,True,414,source_bound_bootstrap_noise
r_005555,original_375,True,375,source_bound_bootstrap_noise
r_005556,original_539,True,539,source_bound_bootstrap_noise
r_005557,original_130,True,130,source_bound_bootstrap_noise
r_005558,original_689,True,689,source_bound_bootstrap_noise
r_005559,original_662,True,662,source_bound_bootstrap_noise
r_005560,original_731,True,731,source_bound_bootstrap_noise
r_005561,original_754,True,754,source_bound_bootstrap_noise
r_005562,original_360,True,360,source_bound_bootstrap_noise
r_005563,original_242,True,242,source_bound_bootstrap_noise
r_005564,original_308,True,308,source_bound_bootstrap_noise
r_005565,original_186,True,186,source_bound_bootstrap_noise
r_005566,original_227,True,227,source_bound_bootstrap_noise
r_005567,original_132,True,132,source_bound_bootstrap_noise
r_005568,original_719,True,719,source_bound_bootstrap_noise
r_005569,original_606,True,606,source_bound_bootstrap_noise
r_005570,original_292,True,292,source_bound_bootstrap_noise
r_005571,original_681,True,681,source_bound_bootstrap_noise
r_005572,original_569,True,569,source_bound_bootstrap_noise
r_005573,original_648,True,648,source_bound_bootstrap_noise
r_005574,original_188,True,188,source_bound_bootstrap_noise
r_005575,original_195,True,195,source_bound_bootstrap_noise
r_005576,original_143,True,143,source_bound_bootstrap_noise
r_005577,original_666,True,666,source_bound_bootstrap_noise
r_005578,original_128,True,128,source_bound_bootstrap_noise
r_005579,original_125,True,125,source_bound_bootstrap_noise
r_005580,original_603,True,603,source_bound_bootstrap_noise
r_005581,original_696,True,696,source_bound_bootstrap_noise
r_005582,original_110,True,110,source_bound_bootstrap_noise
r_005583,original_4,True,4,source_bound_bootstrap_noise
r_005584,original_429,True,429,source_bound_bootstrap_noise
r_005585,original_293,True,293,source_bound_bootstrap_noise
r_005586,original_170,True,170,source_bound_bootstrap_noise
r_005587,original_476,True,476,source_bound_bootstrap_noise
r_005588,original_303,True,303,source_bound_bootstrap_noise
r_005589,original_70,True,70,source_bound_bootstrap_noise
r_005590,original_216,True,216,source_bound_bootstrap_noise
r_005591,original_266,True,266,source_bound_bootstrap_noise
r_005592,original_43,True,43,source_bound_bootstrap_noise
r_005593,original_195,True,195,source_bound_bootstrap_noise
r_005594,original_448,True,448,source_bound_bootstrap_noise
r_005595,original_404,True,404,source_bound_bootstrap_noise
r_005596,original_580,True,580,source_bound_bootstrap_noise
r_005597,original_337,True,337,source_bound_bootstrap_noise
r_005598,original_612,True,612,source_bound_bootstrap_noise
r_005599,original_701,True,701,source_bound_bootstrap_noise
r_005600,original_209,True,209,source_bound_bootstrap_noise
r_005601,original_448,True,448,source_bound_bootstrap_noise
r_005602,original_2,True,2,source_bound_bootstrap_noise
r_005603,original_11,True,11,source_bound_bootstrap_noise
r_005604,original_715,True,715,source_bound_bootstrap_noise
r_005605,original_322,True,322,source_bound_bootstrap_noise
r_005606,original_731,True,731,source_bound_bootstrap_noise
r_005607,original_2,True,2,source_bound_bootstrap_noise
r_005608,original_706,True,706,source_bound_bootstrap_noise
r_005609,original_100,True,100,source_bound_bootstrap_noise
r_005610,original_192,True,192,source_bound_bootstrap_noise
r_005611,original_231,True,231,source_bound_bootstrap_noise
r_005612,original_595,True,595,source_bound_bootstrap_noise
r_005613,original_177,True,177,source_bound_bootstrap_noise
r_005614,original_708,True,708,source_bound_bootstrap_noise
r_005615,original_292,True,292,source_bound_bootstrap_noise
r_005616,original_702,True,702,source_bound_bootstrap_noise
r_005617,original_606,True,606,source_bound_bootstrap_noise
r_005618,original_695,True,695,source_bound_bootstrap_noise
r_005619,original_739,True,739,source_bound_bootstrap_noise
r_005620,original_370,True,370,source_bound_bootstrap_noise
r_005621,original_659,True,659,source_bound_bootstrap_noise
r_005622,original_753,True,753,source_bound_bootstrap_noise
r_005623,original_749,True,749,source_bound_bootstrap_noise
r_005624,original_691,True,691,source_bound_bootstrap_noise
r_005625,original_586,True,586,source_bound_bootstrap_noise
r_005626,original_25,True,25,source_bound_bootstrap_noise
r_005627,original_23,True,23,source_bound_bootstrap_noise
r_005628,original_369,True,369,source_bound_bootstrap_noise
r_005629,original_195,True,195,source_bound_bootstrap_noise
r_005630,original_72,True,72,source_bound_bootstrap_noise
r_005631,original_321,True,321,source_bound_bootstrap_noise
r_005632,original_661,True,661,source_bound_bootstrap_noise
r_005633,original_394,True,394,source_bound_bootstrap_noise
r_005634,original_114,True,114,source_bound_bootstrap_noise
r_005635,original_706,True,706,source_bound_bootstrap_noise
r_005636,original_356,True,356,source_bound_bootstrap_noise
r_005637,original_719,True,719,source_bound_bootstrap_noise
r_005638,original_515,True,515,source_bound_bootstrap_noise
r_005639,original_171,True,171,source_bound_bootstrap_noise
r_005640,original_270,True,270,source_bound_bootstrap_noise
r_005641,original_458,True,458,source_bound_bootstrap_noise
r_005642,original_43,True,43,source_bound_bootstrap_noise
r_005643,original_586,True,586,source_bound_bootstrap_noise
r_005644,original_586,True,586,source_bound_bootstrap_noise
r_005645,original_638,True,638,source_bound_bootstrap_noise
r_005646,original_642,True,642,source_bound_bootstrap_noise
r_005647,original_339,True,339,source_bound_bootstrap_noise
r_005648,original_716,True,716,source_bound_bootstrap_noise
r_005649,original_391,True,391,source_bound_bootstrap_noise
r_005650,original_414,True,414,source_bound_bootstrap_noise
r_005651,original_23,True,23,source_bound_bootstrap_noise
r_005652,original_236,True,236,source_bound_bootstrap_noise
r_005653,original_580,True,580,source_bound_bootstrap_noise
r_005654,original_291,True,291,source_bound_bootstrap_noise
r_005655,original_23,True,23,source_bound_bootstrap_noise
r_005656,original_291,True,291,source_bound_bootstrap_noise
r_005657,original_319,True,319,source_bound_bootstrap_noise
r_005658,original_598,True,598,source_bound_bootstrap_noise
r_005659,original_237,True,237,source_bound_bootstrap_noise
r_005660,original_128,True,128,source_bound_bootstrap_noise
r_005661,original_748,True,748,source_bound_bootstrap_noise
r_005662,original_159,True,159,source_bound_bootstrap_noise
r_005663,original_339,True,339,source_bound_bootstrap_noise
r_005664,original_236,True,236,source_bound_bootstrap_noise
r_005665,original_159,True,159,source_bound_bootstrap_noise
r_005666,original_458,True,458,source_bound_bootstrap_noise
r_005667,original_604,True,604,source_bound_bootstrap_noise
r_005668,original_337,True,337,source_bound_bootstrap_noise
r_005669,original_719,True,719,source_bound_bootstrap_noise
r_005670,original_588,True,588,source_bound_bootstrap_noise
r_005671,original_603,True,603,source_bound_bootstrap_noise
r_005672,original_53,True,53,source_bound_bootstrap_noise
r_005673,original_197,True,197,source_bound_bootstrap_noise
r_005674,original_476,True,476,source_bound_bootstrap_noise
r_005675,original_189,True,189,source_bound_bootstrap_noise
r_005676,original_218,True,218,source_bound_bootstrap_noise
r_005677,original_702,True,702,source_bound_bootstrap_noise
r_005678,original_155,True,155,source_bound_bootstrap_noise
r_005679,original_391,True,391,source_bound_bootstrap_noise
r_005680,original_468,True,468,source_bound_bootstrap_noise
r_005681,original_493,True,493,source_bound_bootstrap_noise
r_005682,original_270,True,270,source_bound_bootstrap_noise
r_005683,original_218,True,218,source_bound_bootstrap_noise
r_005684,original_242,True,242,source_bound_bootstrap_noise
r_005685,original_143,True,143,source_bound_bootstrap_noise
r_005686,original_189,True,189,source_bound_bootstrap_noise
r_005687,original_15,True,15,source_bound_bootstrap_noise
r_005688,original_400,True,400,source_bound_bootstrap_noise
r_005689,original_39,True,39,source_bound_bootstrap_noise
r_005690,original_306,True,306,source_bound_bootstrap_noise
r_005691,original_53,True,53,source_bound_bootstrap_noise
r_005692,original_523,True,523,source_bound_bootstrap_noise
r_005693,original_691,True,691,source_bound_bootstrap_noise
r_005694,original_120,True,120,source_bound_bootstrap_noise
r_005695,original_292,True,292,source_bound_bootstrap_noise
r_005696,original_231,True,231,source_bound_bootstrap_noise
r_005697,original_175,True,175,source_bound_bootstrap_noise
r_005698,original_451,True,451,source_bound_bootstrap_noise
r_005699,original_255,True,255,source_bound_bootstrap_noise
r_005700,original_754,True,754,source_bound_bootstrap_noise
r_005701,original_197,True,197,source_bound_bootstrap_noise
r_005702,original_695,True,695,source_bound_bootstrap_noise
r_005703,original_165,True,165,source_bound_bootstrap_noise
r_005704,original_209,True,209,source_bound_bootstrap_noise
r_005705,original_648,True,648,source_bound_bootstrap_noise
r_005706,original_369,True,369,source_bound_bootstrap_noise
r_005707,original_111,True,111,source_bound_bootstrap_noise
r_005708,original_188,True,188,source_bound_bootstrap_noise
r_005709,original_61,True,61,source_bound_bootstrap_noise
r_005710,original_266,True,266,source_bound_bootstrap_noise
